Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency,k-means-ED,k-means-EMD,k-means-Hausdorff,k-means-Manhattan,Hierarchical,GMM,Spectral,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2
n12,236,0.252733333,0.465,1,0,1,0.566666667,3,0,1,1,0,3,0,-54.22973,4.274638,0.54019624,-9.343657
n12,241,0.265866667,0.465,4,0,4,0.466666667,3,0,1,1,0,3,0,-54.87321,-1.2730882,1.3167105,-8.620511
n12,246,0.225566667,0.382,0,0,0,0.466666667,3,0,1,1,0,4,0,-55.918625,-4.517518,0.46883243,-8.536208
n12,251,0.2188,0.333,4,0,4,0.433333333,3,0,1,1,0,3,0,-49.13329,-3.8269954,4.5466533,-6.9672356
n12,256,0.1941,0.298,3,0,3,0.5,3,0,1,1,0,3,0,-51.480705,-9.915427,2.2305048,-7.705764
n12,261,0.1976,0.298,0,1,1,0.466666667,3,0,1,1,0,4,0,-50.491566,-14.768676,3.0549455,-7.1411314
n12,266,0.288366667,0.405,0,0,0,0.466666667,3,0,1,1,0,4,0,-53.832382,-20.073603,2.4649222,-6.845245
n12,271,0.2755,0.405,0,10,10,0.466666667,3,0,1,1,0,1,0,-51.935432,-24.33609,1.6586912,-7.087532
n12,276,0.242266667,0.405,0,5,5,0.466666667,3,0,1,1,0,1,0,-51.91031,-27.528442,-0.027613109,-7.6080275
n12,281,0.223666667,0.405,0,0,0,0.466666667,3,0,1,1,0,4,0,-55.036106,-34.38867,0.35679814,-7.2315507
n12,286,0.224833333,0.405,1,0,1,0.466666667,3,0,1,1,0,3,0,-52.13721,-39.19792,-4.500013,-3.8778424
n12,291,0.2064,0.405,0,3,3,0.433333333,3,0,1,1,0,4,0,-48.641106,-42.012215,-1.8711892,-8.335237
n12,296,0.187733333,0.395,0,1,1,0.466666667,3,0,1,1,0,4,0,-57.25006,-43.694336,1.7290441,-6.4318504
n12,301,0.201533333,0.424,1,0,1,0.533333333,3,0,1,1,0,3,0,-62.404976,-48.13873,0.35842678,-6.52203
n12,306,0.268966667,0.508,0,2,2,0.5,3,0,1,1,0,4,0,-61.815388,-54.73335,0.28036785,-6.1330185
n12,311,0.2647,0.508,0,3,3,0.466666667,3,0,1,1,0,4,0,-57.559998,-52.895416,1.0373051,-5.977645
n12,316,0.259633333,0.508,0,2,2,0.433333333,3,0,1,1,0,4,0,-54.84644,-59.387012,0.9244113,-5.572716
n12,321,0.278433333,0.508,0,0,0,0.466666667,3,0,1,1,0,4,0,-50.67602,-51.81374,1.4720918,-5.16044
n12,326,0.285866667,0.508,1,0,1,0.366666667,3,0,1,1,0,3,0,-45.683,-52.78778,2.0090556,-5.5496025
n12,331,0.298666667,0.508,3,0,3,0.366666667,3,0,1,1,0,3,0,-44.3252,-48.199715,2.5730743,-5.605692
n12,336,0.259533333,0.434,1,0,1,0.5,3,0,1,1,0,3,0,-40.670258,-41.76032,5.753885,-6.439082
n12,341,0.271333333,0.434,1,0,1,0.566666667,3,0,1,1,0,3,0,-47.710644,2.2086613,3.2326126,-5.021156
n12,346,0.298933333,0.434,1,0,1,0.5,3,0,1,1,0,3,0,-46.94403,7.6216617,4.176447,-4.9846377
n12,351,0.326666667,0.434,0,0,0,0.533333333,3,0,1,1,0,4,0,-53.448032,10.009565,4.757667,-5.279179
n12,356,0.357066667,0.434,0,0,0,0.433333333,3,0,1,1,0,4,0,-47.12065,12.205682,6.2855115,-5.107426
n12,361,0.2033,0.256,2,0,2,0.466666667,3,0,1,1,0,3,0,-51.93611,16.156221,5.806034,-4.7249026
n12,366,0.201566667,0.229,3,0,3,0.433333333,3,0,1,1,0,3,0,-47.16591,17.031296,6.6300163,-4.7530956
n12,371,0.162733333,0.155,0,0,0,0.466666667,3,0,1,1,0,4,0,-47.592125,21.98999,6.909173,-4.350531
n12,376,0.1819,0.155,0,0,0,0.466666667,3,0,1,1,0,4,0,-49.738716,26.481966,7.667884,-3.6589124
n12,381,0.1902,0.155,0,0,0,0.433333333,3,0,1,1,0,4,0,-57.42706,23.865652,6.7949753,-3.6804113
n12,386,0.155433333,0.096,1,0,1,0.4,3,0,1,1,0,3,0,-54.373764,28.534765,6.882178,-3.2040248
n12,391,0.170433333,0.099,0,0,0,0.5,3,0,1,1,0,4,0,-51.417152,34.552044,7.1699266,-2.2707882
n12,396,0.211233333,0.155,0,8,8,0.366666667,3,0,1,1,0,1,0,-59.943974,36.239597,6.1978116,-3.2053845
n12,401,0.192533333,0.155,0,7,7,0.433333333,3,0,1,1,0,1,0,-59.75881,35.587143,6.0100837,-2.9888637
n12,406,0.181866667,0.155,0,2,2,0.466666667,3,0,1,1,0,4,0,-64.0003,35.374454,5.5015817,-2.7163458
n12,411,0.1572,0.155,0,7,7,0.466666667,3,0,1,1,0,1,0,-62.74215,38.771374,5.2593174,-3.0758662
n12,416,0.174833333,0.21,0,2,2,0.533333333,3,0,1,1,0,4,0,-62.42968,42.66856,5.0278473,-2.8615708
n12,421,0.1738,0.21,0,1,1,0.566666667,3,0,1,1,0,4,0,-70.38581,46.21008,5.467795,-1.904474
n12,426,0.1752,0.21,1,0,1,0.533333333,3,0,1,1,0,3,0,-68.609535,53.54935,6.810395,-1.3786755
n12,431,0.1682,0.21,0,0,0,0.533333333,3,0,1,1,0,4,0,-62.901924,50.484955,3.5429082,-3.1850896
n12,436,0.2649,0.339,0,1,1,0.466666667,3,0,1,1,0,4,0,-56.72388,52.666702,3.226525,-3.6682532
n12,441,0.254166667,0.339,1,0,1,0.5,3,0,1,1,0,3,0,-60.704033,58.100346,3.7693331,-4.069709
n12,446,0.2505,0.339,0,1,1,0.466666667,3,0,1,1,0,4,0,-59.82519,65.09369,2.8131137,-4.1343365
n12,451,0.217333333,0.339,0,8,8,0.466666667,3,0,1,1,0,1,0,-50.44574,58.86472,0.5793261,-4.07818
n12,456,0.283266667,0.432,0,7,7,0.466666667,3,0,1,1,0,1,0,-49.98386,58.962814,0.45038587,-4.061628
n12,461,0.288266667,0.432,0,2,2,0.5,3,0,1,1,0,4,0,-46.560184,68.696304,6.965856,-0.34571448
n12,466,0.3008,0.432,0,1,1,0.5,3,0,1,1,0,4,0,-44.977486,62.147808,0.019050883,-3.8715425
n12,471,0.304933333,0.432,0,1,1,0.533333333,3,0,1,1,0,4,0,-43.109238,56.142235,0.18667494,-4.636116
n12,476,0.306833333,0.432,0,0,0,0.533333333,3,0,1,1,0,4,0,-47.495724,52.228085,-0.52715456,-4.571208
n12,481,0.312566667,0.432,1,0,1,0.533333333,3,0,1,1,0,3,0,-42.528183,50.156654,-1.6206355,-4.46421
n12,486,0.122933333,0.232,0,7,7,0.5,3,0,1,1,0,1,0,-43.81879,45.762775,-1.0951601,-5.1146493
n12,491,0.1182,0.232,0,2,2,0.533333333,3,0,1,1,0,4,0,-42.87133,42.80444,-1.0832527,-5.4246564
n12,496,0.136333333,0.262,2,0,2,0.533333333,3,0,1,1,0,3,0,-47.398945,39.907722,-1.8235788,-6.032271
n12,501,0.133466667,0.262,0,1,1,0.5,3,0,1,1,0,4,0,-42.876263,-1.3631002,2.3596482,-2.41827
n12,506,0.1432,0.262,3,0,3,0.5,3,0,1,1,0,3,0,-40.369015,-8.33457,2.8613155,-1.9870083
n12,511,0.147233333,0.262,0,1,1,0.466666667,3,0,1,1,0,4,0,-45.47157,-5.9661303,3.3444414,-2.2515056
n12,516,0.1661,0.262,1,0,1,0.5,3,0,1,1,0,3,0,-44.76693,-11.551753,3.2414043,-1.5488148
n12,521,0.1579,0.262,2,0,2,0.566666667,3,0,1,1,0,3,0,-44.397976,-15.808695,2.5380473,-1.5523661
n12,526,0.1749,0.277,0,1,1,0.6,3,0,1,1,0,4,0,-47.620922,-20.494745,2.5193708,-0.9852955
n12,531,0.265433333,0.374,0,0,0,0.566666667,3,0,1,1,0,4,3,-44.981537,-24.705168,-6.8423944,-2.199871
n12,536,0.2662,0.374,0,0,0,0.6,3,0,1,1,0,4,0,-46.55512,-29.284128,2.0711858,-0.08444686
n12,541,0.2849,0.374,0,1,1,0.566666667,3,0,1,1,0,4,0,-46.133106,-35.0349,-3.4389775,-4.055045
n12,546,0.2981,0.374,0,1,1,0.566666667,3,0,1,1,0,4,0,-40.717766,-34.502853,-3.2591946,-3.596994
n12,551,0.323966667,0.374,0,0,0,0.566666667,3,0,1,1,0,4,0,-35.552567,-37.02345,3.7678294,0.7410572
n12,556,0.348033333,0.374,0,0,0,0.566666667,3,0,1,1,0,4,0,-33.932663,-31.345911,3.595407,-0.14648649
n12,561,0.2181,0.214,0,0,0,0.533333333,3,0,1,1,0,4,0,-41.04324,-28.44947,-1.3263509,-10.3080845
n12,566,0.227133333,0.212,1,0,1,0.533333333,3,0,1,1,0,3,0,-38.640957,-23.77573,4.4628434,-0.82416767
n12,571,0.2104,0.208,1,0,1,0.533333333,3,0,1,1,0,3,0,-34.6583,-25.44864,4.666643,0.21617736
n12,576,0.200733333,0.208,0,0,0,0.533333333,3,0,1,1,0,4,0,-32.92803,-21.11024,5.242585,0.42593095
n12,581,0.2168,0.265,0,1,1,0.5,1,0,1,1,0,4,0,-29.232172,-28.591427,5.831727,0.14692436
n12,586,0.201466667,0.265,0,5,5,0.466666667,1,0,1,1,0,1,0,-26.576365,-24.823753,5.710166,-0.63172895
n12,591,0.1831,0.265,0,4,4,0.566666667,1,3,1,1,0,4,0,-25.831675,-21.579659,-0.39418194,-2.7388778
n12,596,0.166533333,0.265,0,0,0,0.6,1,3,1,1,0,4,0,-29.992523,-17.874218,-0.581185,-3.0248933
n12,601,0.177233333,0.265,0,2,2,0.566666667,1,3,0,1,0,4,0,-25.56517,-17.323498,-1.2436061,-3.121663
n12,606,0.160166667,0.265,1,0,1,0.533333333,1,3,0,1,0,3,0,-27.681067,-12.961547,-1.6271956,-2.9204564
n12,611,0.1835,0.257,0,0,0,0.566666667,1,3,0,2,0,4,0,-24.129646,-8.964415,7.6819363,1.0275643
n12,616,0.1906,0.257,0,0,0,0.533333333,1,3,0,2,0,4,0,-31.830357,-10.391317,-2.3377342,-2.2276628
n12,621,0.1903,0.257,0,1,1,0.533333333,1,3,0,2,0,4,0,-32.705547,-5.5044703,-1.8363495,-2.2551842
n12,626,0.168766667,0.213,0,1,1,0.566666667,1,3,0,2,0,4,0,-37.030334,-2.646962,-3.1882706,-2.2359903
n12,631,0.156233333,0.181,0,0,0,0.533333333,1,3,0,2,0,4,0,-32.242157,-0.10909055,-1.7614627,-1.4441546
n12,636,0.183166667,0.181,0,0,0,0.433333333,1,3,0,2,0,4,0,-35.204166,5.0061607,-0.9920541,-2.0194042
n12,641,0.2015,0.181,1,0,1,0.466666667,1,3,0,2,0,3,0,-40.85657,3.996202,-0.63799757,-1.3165236
n12,646,0.211266667,0.181,2,0,2,0.466666667,1,3,0,2,0,3,0,-41.374374,8.227996,0.07540687,-1.295035
n12,651,0.224466667,0.189,0,0,0,0.466666667,1,3,0,2,0,4,0,-36.221775,12.656261,0.29386908,-0.8864104
n12,656,0.225666667,0.189,0,0,0,0.433333333,1,3,0,2,0,4,0,-41.44389,14.488839,-5.467683,-0.9899161
n12,661,0.212666667,0.189,0,2,2,0.466666667,1,3,0,2,0,4,0,-40.740738,20.831417,0.05448913,-0.36532435
n12,666,0.1867,0.189,0,0,0,0.466666667,1,3,0,2,0,4,0,-43.92578,25.175953,0.2868674,0.15535337
n12,671,0.158333333,0.189,0,1,1,0.466666667,1,3,0,2,0,4,0,-46.219307,30.491596,0.9187318,0.20378718
n12,676,0.187533333,0.229,3,0,3,0.5,1,3,0,2,0,3,0,-44.095615,34.333706,-6.038261,2.3612385
n12,681,0.193566667,0.229,0,0,0,0.5,1,3,0,2,0,4,0,-35.07756,25.925886,-1.442193,0.12064211
n12,686,0.191433333,0.229,0,3,3,0.466666667,1,3,0,2,0,4,0,-39.80294,29.599867,-1.0211769,0.44940653
n12,691,0.1958,0.229,2,0,2,0.466666667,1,3,0,2,0,3,0,-37.3545,33.247528,0.037443295,0.83561826
n12,696,0.2158,0.229,2,0,2,0.433333333,1,3,0,2,0,3,0,-37.623093,38.8933,-2.461654,-0.51640064
n12,701,0.217766667,0.229,1,0,1,0.433333333,1,3,0,2,0,3,0,-34.4804,42.936646,-2.8650374,-0.95936155
n12,706,0.232133333,0.239,0,0,0,0.5,1,3,0,2,0,4,0,-29.774544,40.176243,-3.4053028,-1.0241531
n12,711,0.2427,0.239,0,3,3,0.4,1,3,0,2,0,4,0,-32.584717,34.604534,-3.2660267,-0.3385042
n12,716,0.2418,0.239,0,2,2,0.433333333,1,3,0,2,0,4,0,-29.06817,34.02566,-3.6449125,-0.36632425
n12,721,0.245466667,0.239,0,2,2,0.5,1,3,0,2,0,4,0,-27.85986,30.350918,-6.4866824,4.1745996
n12,726,0.2462,0.239,1,0,1,0.533333333,1,3,0,2,0,3,0,-30.238338,26.087925,-4.2873836,0.054500878
n12,731,0.255533333,0.239,0,0,0,0.5,1,3,0,2,0,4,0,-25.316969,26.167864,-4.9513755,0.38144025
n12,736,0.186866667,0.158,0,0,0,0.533333333,1,3,0,2,0,4,0,-21.394651,23.226856,-4.4269238,0.92910326
n12,741,0.741266667,0.737,0,3,3,0.433333333,1,3,0,2,0,1,0,-24.610548,19.54968,-3.5494168,0.6706589
n12,746,0.761133333,0.737,0,0,0,0.366666667,1,3,0,2,0,1,0,-25.185179,13.385916,-2.1807275,0.977425
n12,751,0.766833333,0.737,0,0,0,0.333333333,1,3,0,2,0,1,0,-31.464087,13.456769,-2.7583864,1.167588
n12,756,0.778966667,0.737,0,0,0,0.333333333,1,3,0,2,0,1,0,-32.040592,8.513591,-4.3628435,-4.5758233
n12,761,0.795833333,0.737,0,0,0,0.333333333,1,3,0,2,0,1,0,-29.542534,4.345746,-3.5544114,2.1936774
n12,766,0.8145,0.737,0,0,0,0.3,1,3,0,2,0,1,0,-27.671474,0.20952137,-5.219847,5.2188554
n12,771,0.186266667,0.084,0,1,1,0.533333333,1,3,0,2,0,4,0,-25.731615,-4.400186,-4.403356,2.3526745
n12,776,0.177566667,0.084,0,1,1,0.466666667,1,3,0,2,0,4,0,-20.631964,-5.2286863,-4.467873,1.7968109
n12,781,0.1853,0.084,0,0,0,0.566666667,1,3,0,2,2,4,0,-18.839754,-9.93084,-2.0812814,1.822104
n12,786,0.192733333,0.084,0,0,0,0.633333333,1,3,0,2,2,4,0,-15.894134,-16.095724,-1.2027256,1.9649085
n12,791,0.208766667,0.084,0,0,0,0.6,1,3,0,2,2,4,0,-19.510359,-20.28347,-1.4592556,2.6065917
n12,796,0.2093,0.084,0,0,0,0.533333333,1,3,0,2,2,4,0,-14.70019,-22.243343,-2.838796,2.835152
n12,801,0.169633333,0.042,0,0,0,0.5,1,3,0,2,2,4,0,-16.35985,-27.465204,-3.3439608,3.2190676
n12,806,0.250233333,0.145,0,2,2,0.433333333,1,3,0,2,2,4,0,-20.677814,-29.84649,-2.943782,3.5147343
n12,811,0.236333333,0.145,0,0,0,0.466666667,1,3,0,2,2,4,0,-19.174456,-34.98072,-4.1312084,3.7904441
n12,816,0.227033333,0.145,0,2,2,0.466666667,1,3,0,2,2,4,0,-24.541555,-33.467537,-3.161726,4.3313603
n12,821,0.246433333,0.203,0,5,5,0.466666667,1,3,0,2,2,1,0,-24.300575,-40.182476,-3.461638,4.862081
n12,826,0.215533333,0.203,0,0,0,0.5,1,3,0,2,2,4,0,-22.694595,-44.847504,-3.2759404,5.424743
n12,831,0.226033333,0.203,0,0,0,0.5,1,3,0,2,2,4,0,-27.46601,-47.262638,-2.6374893,5.52982
n12,836,0.238133333,0.203,0,0,0,0.5,1,3,0,2,2,4,0,-31.73802,-41.759228,-1.9540913,5.1185446
n12,841,0.307866667,0.307,0,6,6,0.466666667,1,3,0,2,2,1,0,-33.79115,-46.41281,-1.3076644,4.027344
n12,846,0.290566667,0.307,0,1,1,0.466666667,1,3,0,2,2,4,0,-37.1955,-48.842587,-1.0849003,3.7046824
n12,851,0.292466667,0.307,0,3,3,0.466666667,1,3,0,2,2,4,0,-34.94816,-52.723854,-0.8002013,3.304117
n12,856,0.280366667,0.307,0,0,0,0.533333333,1,3,0,2,2,4,0,-30.12784,-52.978836,-0.3780321,3.4666388
n12,861,0.2525,0.307,0,4,4,0.466666667,1,3,0,2,2,4,0,-39.01145,-59.83592,0.82267916,2.212168
n12,866,0.234533333,0.307,1,0,1,0.5,1,3,0,2,2,3,0,-42.681446,-58.323505,2.0959308,2.133958
n12,871,0.2229,0.285,0,1,1,0.433333333,1,3,0,2,2,4,0,-47.48974,-61.239788,1.4108105,2.1177244
n12,876,0.213333333,0.285,1,0,1,0.466666667,1,3,0,2,2,3,0,-48.208565,-67.1176,0.9548569,2.7276134
n12,881,0.1784,0.285,0,1,1,0.533333333,1,3,0,2,2,4,0,-42.956024,-70.527016,3.0505495,1.6933321
n12,886,0.2012,0.309,0,2,2,0.466666667,1,3,0,2,2,4,0,-36.923046,-65.903946,1.2209221,3.3761692
n12,891,0.181266667,0.311,0,1,1,0.5,1,3,0,2,2,4,0,-35.46707,-71.21587,0.8770708,3.6631684
n12,896,0.165833333,0.317,1,0,1,0.6,1,3,0,2,2,3,0,-37.8477,-78.93373,0.68670225,5.339883
n12,901,0.2003,0.359,0,3,3,0.6,1,3,0,2,2,4,0,-29.081055,-78.31747,0.010227645,5.1835675
n12,906,0.184866667,0.359,1,0,1,0.5,1,3,0,2,2,3,0,-24.273783,-81.354225,0.47247636,5.246538
n12,911,0.259533333,0.448,0,1,1,0.4,1,3,0,2,2,4,0,-28.222433,-70.31254,-0.763529,5.483248
n12,916,0.2251,0.448,0,2,2,0.433333333,1,3,0,2,2,4,0,-23.08457,-73.55834,-0.29223022,4.8255124
n12,921,0.2072,0.448,2,0,2,0.533333333,1,3,0,2,2,3,0,-16.774446,-77.31495,5.501432,3.0885265
n12,926,0.216466667,0.448,0,2,2,0.5,1,3,0,2,2,4,0,-16.769491,-69.87486,4.8303723,3.407794
n12,931,0.231166667,0.448,0,1,1,0.5,1,3,0,2,2,4,0,-20.731585,-66.35233,4.6257386,3.1658182
n12,936,0.245766667,0.448,0,2,2,0.5,1,3,0,2,2,4,0,-13.833712,-64.5319,4.6616993,2.7650745
n12,941,0.197766667,0.353,11,0,11,0.5,1,3,0,2,2,3,0,-21.679756,-59.072952,3.8631136,3.1393576
n12,946,0.2252,0.341,6,0,6,0.466666667,1,3,0,2,2,3,0,-20.121616,-57.69105,3.7719336,3.0648797
n12,951,0.158833333,0.235,1,0,1,0.466666667,1,3,0,2,2,3,0,-25.237442,-57.03653,0.68632466,5.9122086
n12,956,0.211133333,0.291,1,0,1,0.466666667,1,3,0,2,2,3,0,-23.450735,-52.886814,1.6298983,5.563816
n12,961,0.207366667,0.3,0,0,0,0.533333333,1,3,0,2,2,4,0,-19.654776,-49.603794,2.1114748,5.6278243
n12,966,0.1936,0.3,1,0,1,0.5,1,3,0,2,2,3,0,-14.01546,-52.147583,2.642656,5.267811
n12,971,0.181533333,0.3,0,2,2,0.433333333,1,3,0,2,2,4,0,-10.009924,-49.585976,3.1088772,5.41541
n12,976,0.190066667,0.3,0,5,5,0.433333333,1,3,0,2,2,1,0,-15.26783,-43.961678,3.2969797,4.635631
n12,981,0.206533333,0.3,1,0,1,0.533333333,1,3,0,2,2,3,0,-10.426873,-44.66994,2.9063807,4.6426835
n12,986,0.235133333,0.3,1,0,1,0.5,1,3,0,2,2,3,0,-10.474771,-39.20298,2.9760218,4.1825614
n12,991,0.192666667,0.249,1,0,1,0.5,1,3,0,2,2,3,0,-15.462326,-37.69499,2.3405783,4.255628
n12,996,0.207033333,0.234,1,0,1,0.466666667,1,3,0,2,2,3,0,-14.614123,-32.844017,2.583294,3.70369
n12,1001,0.1586,0.164,1,0,1,0.533333333,1,3,0,2,2,3,0,-9.236056,-33.897396,2.1091604,3.446022
n12,1006,0.174933333,0.164,0,1,1,0.5,1,3,0,2,2,4,0,-11.168093,-28.223362,2.7277215,3.005095
n12,1011,0.1664,0.164,1,0,1,0.533333333,1,3,0,2,2,3,0,-20.130331,0.57644486,-0.5781756,7.1375017
n12,1016,0.1812,0.196,2,0,2,0.5,1,3,0,2,2,3,0,-23.315716,3.3351278,-0.9395518,7.4297724
n12,1021,0.202533333,0.227,0,0,0,0.566666667,1,3,0,2,2,4,0,-25.458336,8.711888,6.7395124,3.1647005
n12,1026,0.183433333,0.227,0,2,2,0.5,1,3,0,2,2,4,0,-17.96352,8.685981,-1.4369578,7.8225946
n12,1031,0.182933333,0.227,0,9,9,0.5,1,3,0,2,2,1,0,-20.367685,7.8257947,-1.5654601,7.8304067
n12,1036,0.1686,0.227,0,4,4,0.466666667,1,3,0,2,2,4,0,-22.17714,31.646055,-1.7258099,8.128117
n12,1041,0.179966667,0.227,0,1,1,0.533333333,1,3,0,2,2,4,0,-20.281551,34.219196,-2.45757,8.337218
n12,1046,0.1955,0.227,1,0,1,0.533333333,1,3,0,2,2,3,0,-23.071589,38.347153,-1.9493397,8.831764
n12,1051,0.1966,0.198,2,0,2,0.533333333,1,3,0,2,2,3,0,-25.7452,42.371307,-2.6629887,9.144831
n12,1056,0.155,0.124,0,1,1,0.566666667,1,3,0,2,2,4,0,-5.481321,-38.102615,-2.2183793,12.401767
n12,1061,0.1678,0.124,0,0,0,0.533333333,1,3,0,2,2,4,0,-36.3578,52.6054,4.14641,5.6711397
n12,1066,0.215766667,0.185,0,0,0,0.533333333,1,3,0,2,2,4,0,-33.434464,57.64284,2.8275778,6.6531196
n12,1071,0.194566667,0.198,0,0,0,0.466666667,1,3,0,2,2,4,0,-37.755867,60.466583,3.0398395,7.285273
n12,1076,0.1713,0.198,0,1,1,0.466666667,1,3,0,2,2,4,0,-38.84534,66.29705,1.8299526,7.048352
n12,1081,0.178466667,0.239,0,12,12,0.566666667,1,3,0,2,2,1,0,-32.020695,69.03886,2.310997,7.6023755
n12,1086,0.133366667,0.239,0,7,7,0.666666667,1,3,0,2,2,1,0,-31.850037,70.6681,2.331013,7.9112134
n12,1091,0.206766667,0.358,0,3,3,0.533333333,1,3,0,2,2,4,0,-33.539894,77.963264,1.8520954,8.087945
n12,1096,0.181633333,0.358,0,2,2,0.533333333,1,3,0,2,2,4,0,-27.144176,75.99564,1.8528671,8.4936695
n12,1101,0.1969,0.358,1,0,1,0.566666667,1,3,0,2,2,3,0,-23.591011,83.22237,2.2682052,8.7688465
n12,1106,0.209133333,0.364,0,1,1,0.566666667,1,3,0,2,2,4,0,-11.808845,86.22661,3.034062,8.442053
n12,1111,0.197333333,0.364,1,0,1,0.6,1,3,0,2,2,3,0,-14.991904,80.93577,2.8120725,8.938561
n12,1116,0.196533333,0.364,1,0,1,0.633333333,1,3,0,2,2,3,0,-19.333958,75.888245,1.1973568,13.004264
n12,1121,0.2072,0.364,4,0,4,0.6,1,3,0,2,2,3,0,-23.48344,61.061237,0.41033584,11.724632
n12,1126,0.229,0.364,0,3,3,0.533333333,1,3,0,2,2,4,0,-21.087444,65.95195,0.2210271,11.454263
n12,1131,0.2314,0.364,0,1,1,0.533333333,1,3,0,2,2,4,0,-18.606136,60.893944,0.21629733,11.07947
n12,1136,0.1646,0.291,6,0,6,0.533333333,1,3,0,2,2,3,0,-21.347813,57.33835,0.78992563,11.047698
n12,1141,0.1777,0.273,1,0,1,0.466666667,1,3,0,2,2,3,0,-22.603643,50.26384,8.209448,3.6828816
n12,1146,0.2028,0.273,0,0,0,0.5,1,3,0,2,2,4,0,-15.682036,-5.670519,1.6748956,12.124044
n12,1151,0.220733333,0.273,1,0,1,0.433333333,1,3,0,2,2,3,0,-14.133482,-10.730163,2.0639558,11.327141
n12,1156,0.175566667,0.199,0,1,1,0.5,1,3,0,2,2,4,0,-9.096639,-10.47324,2.0892117,11.7079
n12,1161,0.183033333,0.199,0,0,0,0.533333333,1,3,0,2,2,4,0,-11.616498,-16.12629,0.05897766,13.941405
n12,1166,0.109466667,0.103,0,0,0,0.466666667,1,3,0,2,2,4,0,-5.1471763,-7.4495482,7.2212653,4.3488655
n12,1171,0.118033333,0.103,1,0,1,0.5,4,3,0,2,2,3,0,-9.7261715,-2.511924,1.2560976,11.547262
n12,1176,0.198233333,0.193,0,0,0,0.433333333,4,3,0,2,2,4,0,-15.47537,-1.0314265,-0.7046781,10.9451685
n12,1181,0.217766667,0.193,0,0,0,0.466666667,4,3,0,2,2,4,0,-9.823972,4.0864286,3.8013897,6.536484
n12,1186,0.2036,0.193,0,2,2,0.566666667,4,2,0,2,2,4,0,-14.206154,3.9383545,1.9859343,10.468732
n12,1191,0.2086,0.193,0,1,1,0.533333333,4,2,0,2,2,4,0,-11.649374,10.064341,2.7216148,11.00132
n12,1196,0.1922,0.193,0,0,0,0.566666667,4,2,0,2,2,4,0,-14.6353245,12.944838,-6.92186,6.2983427
n12,1201,0.1891,0.193,0,0,0,0.566666667,4,2,3,2,2,4,0,-19.44741,16.51702,2.7097118,9.91336
n12,1206,0.1933,0.188,0,0,0,0.533333333,4,2,3,2,2,4,0,-17.090343,21.463764,3.2977085,10.212522
n12,1211,0.173466667,0.188,0,0,0,0.566666667,4,2,3,3,2,4,0,-17.326103,25.890432,-0.21797827,9.692263
n12,1216,0.184466667,0.188,1,0,1,0.466666667,4,2,3,3,2,3,0,-12.991317,29.4156,4.586771,7.365994
n12,1221,0.176366667,0.188,0,0,0,0.533333333,4,2,3,3,2,4,1,-12.5783205,34.46667,5.6663637,18.175879
n12,1226,0.121166667,0.124,0,1,1,0.533333333,4,2,3,3,2,4,0,-16.445246,36.953484,4.9604907,6.4157157
n12,1231,0.123666667,0.124,1,0,1,0.533333333,4,2,3,3,2,3,0,-15.754398,48.54962,5.425128,6.150549
n12,1236,0.1682,0.177,0,0,0,0.5,4,2,3,3,2,4,0,-14.211255,53.811752,0.11213965,8.838716
n12,1241,0.165633333,0.188,0,7,7,0.433333333,4,2,3,3,2,1,0,-13.001333,58.684193,5.6410604,6.704863
n12,1246,0.154033333,0.188,0,2,2,0.5,4,2,3,3,2,4,0,-11.440703,68.19532,5.9573917,6.1745834
n12,1251,0.1614,0.188,0,2,2,0.5,4,2,3,3,2,4,0,-12.590316,72.64329,-4.1088347,7.3486347
n12,1256,0.1563,0.198,0,4,4,0.466666667,4,2,3,3,4,4,0,-8.757791,73.72346,5.846303,7.1700206
n12,1261,0.157433333,0.198,0,1,1,0.5,4,2,3,3,4,4,0,-3.6830578,79.594185,6.8199086,5.876457
n12,1266,0.1859,0.198,0,1,1,0.5,4,2,3,3,4,4,0,-0.66044843,73.88604,6.603216,7.751743
n12,1271,0.202866667,0.198,0,0,0,0.533333333,4,2,3,3,4,4,0,-2.8955703,67.94546,1.9894991,13.861687
n12,1276,0.190633333,0.198,0,1,1,0.5,4,2,3,3,4,4,0,-6.817796,63.814537,6.620027,8.569528
n12,1281,0.189766667,0.217,2,0,2,0.533333333,4,2,3,3,4,3,0,-4.391185,59.698296,6.1949806,8.905438
n12,1286,0.184833333,0.217,0,1,1,0.533333333,4,2,3,3,4,4,0,-8.103296,54.420967,5.562271,8.7364025
n12,1291,0.174666667,0.217,0,8,8,0.533333333,4,2,3,3,4,1,0,-6.0100594,49.38151,5.355452,9.025775
n12,1296,0.139666667,0.217,0,3,3,0.533333333,4,2,3,3,4,4,0,-3.162454,48.187466,4.935521,9.217274
n12,1301,0.179933333,0.278,0,1,1,0.533333333,4,2,3,3,4,4,0,-8.241,44.805645,4.889623,10.277697
n12,1306,0.178033333,0.278,0,3,3,0.5,4,2,3,3,4,4,0,-4.30077,43.19835,5.119659,9.639856
n12,1311,0.162633333,0.278,1,0,1,0.533333333,4,2,3,3,4,3,0,-7.2726526,-25.534445,4.41186,9.973581
